SEQ,SITE_CODE,SITE_NAME,FATHER_AGE,MOTHER_AGE,BIRTH_CNT,SEX,UPDATE_DATE
378,65000030,新北市中和區,未滿20歲,50歲以上,0,女,2021-02-02
379,65000030,新北市中和區,20～24歲,未滿15歲,0,男,2021-02-02
380,65000030,新北市中和區,20～24歲,15～19歲,4,男,2021-02-02
381,65000030,新北市中和區,20～24歲,20～24歲,28,男,2021-02-02
382,65000030,新北市中和區,20～24歲,25～29歲,8,男,2021-02-02
383,65000030,新北市中和區,20～24歲,30～34歲,1,男,2021-02-02
384,65000030,新北市中和區,20～24歲,35～39歲,0,男,2021-02-02
385,65000030,新北市中和區,20～24歲,40～44歲,0,男,2021-02-02
386,65000030,新北市中和區,20～24歲,45～49歲,0,男,2021-02-02
387,65000030,新北市中和區,20～24歲,50歲以上,0,男,2021-02-02
388,65000030,新北市中和區,20～24歲,未滿15歲,0,女,2021-02-02
389,65000030,新北市中和區,20～24歲,15～19歲,4,女,2021-02-02
390,65000030,新北市中和區,20～24歲,20～24歲,24,女,2021-02-02
391,65000030,新北市中和區,20～24歲,25～29歲,4,女,2021-02-02
392,65000030,新北市中和區,20～24歲,30～34歲,1,女,2021-02-02
393,65000030,新北市中和區,20～24歲,35～39歲,0,女,2021-02-02
394,65000030,新北市中和區,20～24歲,40～44歲,0,女,2021-02-02
395,65000030,新北市中和區,20～24歲,45～49歲,0,女,2021-02-02
396,65000030,新北市中和區,20～24歲,50歲以上,0,女,2021-02-02
397,65000030,新北市中和區,25～29歲,未滿15歲,0,男,2021-02-02
398,65000030,新北市中和區,25～29歲,15～19歲,1,男,2021-02-02
399,65000030,新北市中和區,25～29歲,20～24歲,25,男,2021-02-02
400,65000030,新北市中和區,25～29歲,25～29歲,81,男,2021-02-02
401,65000030,新北市中和區,25～29歲,30～34歲,27,男,2021-02-02
402,65000030,新北市中和區,25～29歲,35～39歲,4,男,2021-02-02
403,65000030,新北市中和區,25～29歲,40～44歲,1,男,2021-02-02
404,65000030,新北市中和區,25～29歲,45～49歲,0,男,2021-02-02
405,65000030,新北市中和區,25～29歲,50歲以上,0,男,2021-02-02
406,65000030,新北市中和區,25～29歲,未滿15歲,0,女,2021-02-02
407,65000030,新北市中和區,25～29歲,15～19歲,2,女,2021-02-02
408,65000030,新北市中和區,25～29歲,20～24歲,18,女,2021-02-02
409,65000030,新北市中和區,25～29歲,25～29歲,74,女,2021-02-02
410,65000030,新北市中和區,25～29歲,30～34歲,24,女,2021-02-02
411,65000030,新北市中和區,25～29歲,35～39歲,7,女,2021-02-02
412,65000030,新北市中和區,25～29歲,40～44歲,4,女,2021-02-02
413,65000030,新北市中和區,25～29歲,45～49歲,0,女,2021-02-02
414,65000030,新北市中和區,25～29歲,50歲以上,0,女,2021-02-02
415,65000030,新北市中和區,30～34歲,未滿15歲,0,男,2021-02-02
416,65000030,新北市中和區,30～34歲,15～19歲,4,男,2021-02-02
417,65000030,新北市中和區,30～34歲,20～24歲,6,男,2021-02-02
418,65000030,新北市中和區,30～34歲,25～29歲,88,男,2021-02-02
419,65000030,新北市中和區,30～34歲,30～34歲,231,男,2021-02-02
420,65000030,新北市中和區,30～34歲,35～39歲,49,男,2021-02-02
421,65000030,新北市中和區,30～34歲,40～44歲,6,男,2021-02-02
422,65000030,新北市中和區,30～34歲,45～49歲,0,男,2021-02-02
423,65000030,新北市中和區,30～34歲,50歲以上,0,男,2021-02-02
424,65000030,新北市中和區,30～34歲,未滿15歲,0,女,2021-02-02
425,65000030,新北市中和區,30～34歲,15～19歲,1,女,2021-02-02
426,65000030,新北市中和區,30～34歲,20～24歲,18,女,2021-02-02
427,65000030,新北市中和區,30～34歲,25～29歲,70,女,2021-02-02
428,65000030,新北市中和區,30～34歲,30～34歲,211,女,2021-02-02
429,65000030,新北市中和區,30～34歲,35～39歲,47,女,2021-02-02
430,65000030,新北市中和區,30～34歲,40～44歲,1,女,2021-02-02
431,65000030,新北市中和區,30～34歲,45～49歲,0,女,2021-02-02
432,65000030,新北市中和區,30～34歲,50歲以上,0,女,2021-02-02
433,65000030,新北市中和區,35～39歲,未滿15歲,0,男,2021-02-02
434,65000030,新北市中和區,35～39歲,15～19歲,1,男,2021-02-02
435,65000030,新北市中和區,35～39歲,20～24歲,8,男,2021-02-02
436,65000030,新北市中和區,35～39歲,25～29歲,39,男,2021-02-02
437,65000030,新北市中和區,35～39歲,30～34歲,149,男,2021-02-02
438,65000030,新北市中和區,35～39歲,35～39歲,209,男,2021-02-02
439,65000030,新北市中和區,35～39歲,40～44歲,22,男,2021-02-02
440,65000030,新北市中和區,35～39歲,45～49歲,0,男,2021-02-02
441,65000030,新北市中和區,35～39歲,50歲以上,0,男,2021-02-02
442,65000030,新北市中和區,35～39歲,未滿15歲,0,女,2021-02-02
443,65000030,新北市中和區,35～39歲,15～19歲,1,女,2021-02-02
444,65000030,新北市中和區,35～39歲,20～24歲,8,女,2021-02-02
445,65000030,新北市中和區,35～39歲,25～29歲,26,女,2021-02-02
446,65000030,新北市中和區,35～39歲,30～34歲,125,女,2021-02-02
447,65000030,新北市中和區,35～39歲,35～39歲,188,女,2021-02-02
448,65000030,新北市中和區,35～39歲,40～44歲,26,女,2021-02-02
449,65000030,新北市中和區,35～39歲,45～49歲,0,女,2021-02-02
450,65000030,新北市中和區,35～39歲,50歲以上,0,女,2021-02-02
451,65000030,新北市中和區,40～44歲,未滿15歲,0,男,2021-02-02
452,65000030,新北市中和區,40～44歲,15～19歲,1,男,2021-02-02
453,65000030,新北市中和區,40～44歲,20～24歲,4,男,2021-02-02
454,65000030,新北市中和區,40～44歲,25～29歲,17,男,2021-02-02
455,65000030,新北市中和區,40～44歲,30～34歲,34,男,2021-02-02
456,65000030,新北市中和區,40～44歲,35～39歲,84,男,2021-02-02
457,65000030,新北市中和區,40～44歲,40～44歲,35,男,2021-02-02
458,65000030,新北市中和區,40～44歲,45～49歲,0,男,2021-02-02
459,65000030,新北市中和區,40～44歲,50歲以上,1,男,2021-02-02
460,65000030,新北市中和區,40～44歲,未滿15歲,0,女,2021-02-02
461,65000030,新北市中和區,40～44歲,15～19歲,0,女,2021-02-02
462,65000030,新北市中和區,40～44歲,20～24歲,5,女,2021-02-02
463,65000030,新北市中和區,40～44歲,25～29歲,12,女,2021-02-02
464,65000030,新北市中和區,40～44歲,30～34歲,45,女,2021-02-02
465,65000030,新北市中和區,40～44歲,35～39歲,90,女,2021-02-02
466,65000030,新北市中和區,40～44歲,40～44歲,37,女,2021-02-02
467,65000030,新北市中和區,40～44歲,45～49歲,3,女,2021-02-02
468,65000030,新北市中和區,40～44歲,50歲以上,1,女,2021-02-02
469,65000030,新北市中和區,45～49歲,未滿15歲,0,男,2021-02-02
470,65000030,新北市中和區,45～49歲,15～19歲,0,男,2021-02-02
471,65000030,新北市中和區,45～49歲,20～24歲,2,男,2021-02-02
472,65000030,新北市中和區,45～49歲,25～29歲,1,男,2021-02-02
473,65000030,新北市中和區,45～49歲,30～34歲,7,男,2021-02-02
474,65000030,新北市中和區,45～49歲,35～39歲,23,男,2021-02-02
475,65000030,新北市中和區,45～49歲,40～44歲,11,男,2021-02-02
476,65000030,新北市中和區,45～49歲,45～49歲,2,男,2021-02-02
477,65000030,新北市中和區,45～49歲,50歲以上,0,男,2021-02-02
478,65000030,新北市中和區,45～49歲,未滿15歲,0,女,2021-02-02
479,65000030,新北市中和區,45～49歲,15～19歲,0,女,2021-02-02
480,65000030,新北市中和區,45～49歲,20～24歲,0,女,2021-02-02
481,65000030,新北市中和區,45～49歲,25～29歲,2,女,2021-02-02
482,65000030,新北市中和區,45～49歲,30～34歲,10,女,2021-02-02
483,65000030,新北市中和區,45～49歲,35～39歲,17,女,2021-02-02
484,65000030,新北市中和區,45～49歲,40～44歲,18,女,2021-02-02
485,65000030,新北市中和區,45～49歲,45～49歲,4,女,2021-02-02
486,65000030,新北市中和區,45～49歲,50歲以上,0,女,2021-02-02
487,65000030,新北市中和區,50～54歲,未滿15歲,0,男,2021-02-02
488,65000030,新北市中和區,50～54歲,15～19歲,0,男,2021-02-02
489,65000030,新北市中和區,50～54歲,20～24歲,0,男,2021-02-02
490,65000030,新北市中和區,50～54歲,25～29歲,1,男,2021-02-02
491,65000030,新北市中和區,50～54歲,30～34歲,1,男,2021-02-02
492,65000030,新北市中和區,50～54歲,35～39歲,6,男,2021-02-02
493,65000030,新北市中和區,50～54歲,40～44歲,7,男,2021-02-02
494,65000030,新北市中和區,50～54歲,45～49歲,0,男,2021-02-02
495,65000030,新北市中和區,50～54歲,50歲以上,0,男,2021-02-02
496,65000030,新北市中和區,50～54歲,未滿15歲,0,女,2021-02-02
497,65000030,新北市中和區,50～54歲,15～19歲,0,女,2021-02-02
498,65000030,新北市中和區,50～54歲,20～24歲,0,女,2021-02-02
499,65000030,新北市中和區,50～54歲,25～29歲,1,女,2021-02-02
500,65000030,新北市中和區,50～54歲,30～34歲,3,女,2021-02-02
501,65000030,新北市中和區,50～54歲,35～39歲,2,女,2021-02-02
502,65000030,新北市中和區,50～54歲,40～44歲,5,女,2021-02-02
503,65000030,新北市中和區,50～54歲,45～49歲,1,女,2021-02-02
504,65000030,新北市中和區,50～54歲,50歲以上,0,女,2021-02-02
505,65000030,新北市中和區,55～59歲,未滿15歲,0,男,2021-02-02
506,65000030,新北市中和區,55～59歲,15～19歲,0,男,2021-02-02
507,65000030,新北市中和區,55～59歲,20～24歲,0,男,2021-02-02
508,65000030,新北市中和區,55～59歲,25～29歲,0,男,2021-02-02
509,65000030,新北市中和區,55～59歲,30～34歲,0,男,2021-02-02
510,65000030,新北市中和區,55～59歲,35～39歲,1,男,2021-02-02
511,65000030,新北市中和區,55～59歲,40～44歲,0,男,2021-02-02
512,65000030,新北市中和區,55～59歲,45～49歲,0,男,2021-02-02
513,65000030,新北市中和區,55～59歲,50歲以上,0,男,2021-02-02
514,65000030,新北市中和區,55～59歲,未滿15歲,0,女,2021-02-02
515,65000030,新北市中和區,55～59歲,15～19歲,0,女,2021-02-02
516,65000030,新北市中和區,55～59歲,20～24歲,0,女,2021-02-02
517,65000030,新北市中和區,55～59歲,25～29歲,0,女,2021-02-02
518,65000030,新北市中和區,55～59歲,30～34歲,3,女,2021-02-02
519,65000030,新北市中和區,55～59歲,35～39歲,1,女,2021-02-02
520,65000030,新北市中和區,55～59歲,40～44歲,2,女,2021-02-02
521,65000030,新北市中和區,55～59歲,45～49歲,0,女,2021-02-02
522,65000030,新北市中和區,55～59歲,50歲以上,0,女,2021-02-02
523,65000030,新北市中和區,60歲以上,未滿15歲,0,男,2021-02-02
524,65000030,新北市中和區,60歲以上,15～19歲,0,男,2021-02-02
525,65000030,新北市中和區,60歲以上,20～24歲,0,男,2021-02-02
526,65000030,新北市中和區,60歲以上,25～29歲,0,男,2021-02-02
527,65000030,新北市中和區,60歲以上,30～34歲,0,男,2021-02-02
528,65000030,新北市中和區,60歲以上,35～39歲,1,男,2021-02-02
529,65000030,新北市中和區,60歲以上,40～44歲,1,男,2021-02-02
530,65000030,新北市中和區,60歲以上,45～49歲,0,男,2021-02-02
531,65000030,新北市中和區,60歲以上,50歲以上,0,男,2021-02-02
532,65000030,新北市中和區,60歲以上,未滿15歲,0,女,2021-02-02
533,65000030,新北市中和區,60歲以上,15～19歲,0,女,2021-02-02
534,65000030,新北市中和區,60歲以上,20～24歲,0,女,2021-02-02
535,65000030,新北市中和區,60歲以上,25～29歲,0,女,2021-02-02
536,65000030,新北市中和區,60歲以上,30～34歲,1,女,2021-02-02
537,65000030,新北市中和區,60歲以上,35～39歲,0,女,2021-02-02
538,65000030,新北市中和區,60歲以上,40～44歲,1,女,2021-02-02
539,65000030,新北市中和區,60歲以上,45～49歲,0,女,2021-02-02
540,65000030,新北市中和區,60歲以上,50歲以上,0,女,2021-02-02
541,65000040,新北市永和區,未滿20歲,未滿15歲,0,男,2021-02-02
542,65000040,新北市永和區,未滿20歲,15～19歲,0,男,2021-02-02
543,65000040,新北市永和區,未滿20歲,20～24歲,0,男,2021-02-02
544,65000040,新北市永和區,未滿20歲,25～29歲,0,男,2021-02-02
545,65000040,新北市永和區,未滿20歲,30～34歲,0,男,2021-02-02
546,65000040,新北市永和區,未滿20歲,35～39歲,0,男,2021-02-02
547,65000040,新北市永和區,未滿20歲,40～44歲,0,男,2021-02-02
548,65000040,新北市永和區,未滿20歲,45～49歲,0,男,2021-02-02
549,65000040,新北市永和區,未滿20歲,50歲以上,0,男,2021-02-02
550,65000040,新北市永和區,未滿20歲,未滿15歲,0,女,2021-02-02
551,65000040,新北市永和區,未滿20歲,15～19歲,1,女,2021-02-02
552,65000040,新北市永和區,未滿20歲,20～24歲,0,女,2021-02-02
553,65000040,新北市永和區,未滿20歲,25～29歲,0,女,2021-02-02
554,65000040,新北市永和區,未滿20歲,30～34歲,0,女,2021-02-02
555,65000040,新北市永和區,未滿20歲,35～39歲,0,女,2021-02-02
556,65000040,新北市永和區,未滿20歲,40～44歲,0,女,2021-02-02
557,65000040,新北市永和區,未滿20歲,45～49歲,0,女,2021-02-02
558,65000040,新北市永和區,未滿20歲,50歲以上,0,女,2021-02-02
559,65000040,新北市永和區,20～24歲,未滿15歲,0,男,2021-02-02
560,65000040,新北市永和區,20～24歲,15～19歲,1,男,2021-02-02
561,65000040,新北市永和區,20～24歲,20～24歲,4,男,2021-02-02
562,65000040,新北市永和區,20～24歲,25～29歲,5,男,2021-02-02
563,65000040,新北市永和區,20～24歲,30～34歲,0,男,2021-02-02
564,65000040,新北市永和區,20～24歲,35～39歲,0,男,2021-02-02
565,65000040,新北市永和區,20～24歲,40～44歲,0,男,2021-02-02
566,65000040,新北市永和區,20～24歲,45～49歲,0,男,2021-02-02
567,65000040,新北市永和區,20～24歲,50歲以上,0,男,2021-02-02
568,65000040,新北市永和區,20～24歲,未滿15歲,0,女,2021-02-02
569,65000040,新北市永和區,20～24歲,15～19歲,0,女,2021-02-02
570,65000040,新北市永和區,20～24歲,20～24歲,9,女,2021-02-02
571,65000040,新北市永和區,20～24歲,25～29歲,3,女,2021-02-02
572,65000040,新北市永和區,20～24歲,30～34歲,1,女,2021-02-02
573,65000040,新北市永和區,20～24歲,35～39歲,1,女,2021-02-02
574,65000040,新北市永和區,20～24歲,40～44歲,0,女,2021-02-02
575,65000040,新北市永和區,20～24歲,45～49歲,0,女,2021-02-02
576,65000040,新北市永和區,20～24歲,50歲以上,0,女,2021-02-02
577,65000040,新北市永和區,25～29歲,未滿15歲,0,男,2021-02-02
578,65000040,新北市永和區,25～29歲,15～19歲,1,男,2021-02-02
579,65000040,新北市永和區,25～29歲,20～24歲,8,男,2021-02-02
580,65000040,新北市永和區,25～29歲,25～29歲,37,男,2021-02-02
581,65000040,新北市永和區,25～29歲,30～34歲,8,男,2021-02-02
582,65000040,新北市永和區,25～29歲,35～39歲,3,男,2021-02-02
583,65000040,新北市永和區,25～29歲,40～44歲,1,男,2021-02-02
584,65000040,新北市永和區,25～29歲,45～49歲,0,男,2021-02-02
585,65000040,新北市永和區,25～29歲,50歲以上,0,男,2021-02-02
586,65000040,新北市永和區,25～29歲,未滿15歲,0,女,2021-02-02
587,65000040,新北市永和區,25～29歲,15～19歲,1,女,2021-02-02
588,65000040,新北市永和區,25～29歲,20～24歲,7,女,2021-02-02
589,65000040,新北市永和區,25～29歲,25～29歲,30,女,2021-02-02
590,65000040,新北市永和區,25～29歲,30～34歲,12,女,2021-02-02
591,65000040,新北市永和區,25～29歲,35～39歲,1,女,2021-02-02
592,65000040,新北市永和區,25～29歲,40～44歲,0,女,2021-02-02
593,65000040,新北市永和區,25～29歲,45～49歲,0,女,2021-02-02
594,65000040,新北市永和區,25～29歲,50歲以上,0,女,2021-02-02
595,65000040,新北市永和區,30～34歲,未滿15歲,0,男,2021-02-02
596,65000040,新北市永和區,30～34歲,15～19歲,1,男,2021-02-02
597,65000040,新北市永和區,30～34歲,20～24歲,7,男,2021-02-02
598,65000040,新北市永和區,30～34歲,25～29歲,29,男,2021-02-02
599,65000040,新北市永和區,30～34歲,30～34歲,93,男,2021-02-02
600,65000040,新北市永和區,30～34歲,35～39歲,20,男,2021-02-02
601,65000040,新北市永和區,30～34歲,40～44歲,2,男,2021-02-02
602,65000040,新北市永和區,30～34歲,45～49歲,0,男,2021-02-02
603,65000040,新北市永和區,30～34歲,50歲以上,0,男,2021-02-02
604,65000040,新北市永和區,30～34歲,未滿15歲,0,女,2021-02-02
605,65000040,新北市永和區,30～34歲,15～19歲,1,女,2021-02-02
606,65000040,新北市永和區,30～34歲,20～24歲,4,女,2021-02-02
607,65000040,新北市永和區,30～34歲,25～29歲,32,女,2021-02-02
608,65000040,新北市永和區,30～34歲,30～34歲,75,女,2021-02-02
609,65000040,新北市永和區,30～34歲,35～39歲,22,女,2021-02-02
610,65000040,新北市永和區,30～34歲,40～44歲,3,女,2021-02-02
611,65000040,新北市永和區,30～34歲,45～49歲,0,女,2021-02-02
612,65000040,新北市永和區,30～34歲,50歲以上,0,女,2021-02-02
613,65000040,新北市永和區,35～39歲,未滿15歲,0,男,2021-02-02
614,65000040,新北市永和區,35～39歲,15～19歲,2,男,2021-02-02
615,65000040,新北市永和區,35～39歲,20～24歲,4,男,2021-02-02
616,65000040,新北市永和區,35～39歲,25～29歲,11,男,2021-02-02
617,65000040,新北市永和區,35～39歲,30～34歲,69,男,2021-02-02
618,65000040,新北市永和區,35～39歲,35～39歲,118,男,2021-02-02
619,65000040,新北市永和區,35～39歲,40～44歲,11,男,2021-02-02
620,65000040,新北市永和區,35～39歲,45～49歲,0,男,2021-02-02
621,65000040,新北市永和區,35～39歲,50歲以上,0,男,2021-02-02
622,65000040,新北市永和區,35～39歲,未滿15歲,0,女,2021-02-02
623,65000040,新北市永和區,35～39歲,15～19歲,0,女,2021-02-02
624,65000040,新北市永和區,35～39歲,20～24歲,3,女,2021-02-02
625,65000040,新北市永和區,35～39歲,25～29歲,13,女,2021-02-02
626,65000040,新北市永和區,35～39歲,30～34歲,61,女,2021-02-02
627,65000040,新北市永和區,35～39歲,35～39歲,80,女,2021-02-02
628,65000040,新北市永和區,35～39歲,40～44歲,15,女,2021-02-02
629,65000040,新北市永和區,35～39歲,45～49歲,0,女,2021-02-02
