SEQ,SITE_CODE,SITE_NAME,SEX,BIRTH_CNT,FATHER_AGE,MOTHER_AGE,UPDATE_DATE
411,65000030,新北市中和區,女,7,25～29歲,35～39歲,20210202
412,65000030,新北市中和區,女,4,25～29歲,40～44歲,20210202
413,65000030,新北市中和區,女,0,25～29歲,45～49歲,20210202
414,65000030,新北市中和區,女,0,25～29歲,50歲以上,20210202
415,65000030,新北市中和區,男,0,30～34歲,未滿15歲,20210202
416,65000030,新北市中和區,男,4,30～34歲,15～19歲,20210202
417,65000030,新北市中和區,男,6,30～34歲,20～24歲,20210202
418,65000030,新北市中和區,男,88,30～34歲,25～29歲,20210202
419,65000030,新北市中和區,男,231,30～34歲,30～34歲,20210202
420,65000030,新北市中和區,男,49,30～34歲,35～39歲,20210202
421,65000030,新北市中和區,男,6,30～34歲,40～44歲,20210202
422,65000030,新北市中和區,男,0,30～34歲,45～49歲,20210202
423,65000030,新北市中和區,男,0,30～34歲,50歲以上,20210202
424,65000030,新北市中和區,女,0,30～34歲,未滿15歲,20210202
425,65000030,新北市中和區,女,1,30～34歲,15～19歲,20210202
426,65000030,新北市中和區,女,18,30～34歲,20～24歲,20210202
427,65000030,新北市中和區,女,70,30～34歲,25～29歲,20210202
428,65000030,新北市中和區,女,211,30～34歲,30～34歲,20210202
429,65000030,新北市中和區,女,47,30～34歲,35～39歲,20210202
430,65000030,新北市中和區,女,1,30～34歲,40～44歲,20210202
431,65000030,新北市中和區,女,0,30～34歲,45～49歲,20210202
432,65000030,新北市中和區,女,0,30～34歲,50歲以上,20210202
433,65000030,新北市中和區,男,0,35～39歲,未滿15歲,20210202
434,65000030,新北市中和區,男,1,35～39歲,15～19歲,20210202
435,65000030,新北市中和區,男,8,35～39歲,20～24歲,20210202
436,65000030,新北市中和區,男,39,35～39歲,25～29歲,20210202
437,65000030,新北市中和區,男,149,35～39歲,30～34歲,20210202
438,65000030,新北市中和區,男,209,35～39歲,35～39歲,20210202
439,65000030,新北市中和區,男,22,35～39歲,40～44歲,20210202
440,65000030,新北市中和區,男,0,35～39歲,45～49歲,20210202
441,65000030,新北市中和區,男,0,35～39歲,50歲以上,20210202
442,65000030,新北市中和區,女,0,35～39歲,未滿15歲,20210202
443,65000030,新北市中和區,女,1,35～39歲,15～19歲,20210202
444,65000030,新北市中和區,女,8,35～39歲,20～24歲,20210202
445,65000030,新北市中和區,女,26,35～39歲,25～29歲,20210202
446,65000030,新北市中和區,女,125,35～39歲,30～34歲,20210202
447,65000030,新北市中和區,女,188,35～39歲,35～39歲,20210202
448,65000030,新北市中和區,女,26,35～39歲,40～44歲,20210202
449,65000030,新北市中和區,女,0,35～39歲,45～49歲,20210202
450,65000030,新北市中和區,女,0,35～39歲,50歲以上,20210202
451,65000030,新北市中和區,男,0,40～44歲,未滿15歲,20210202
452,65000030,新北市中和區,男,1,40～44歲,15～19歲,20210202
453,65000030,新北市中和區,男,4,40～44歲,20～24歲,20210202
454,65000030,新北市中和區,男,17,40～44歲,25～29歲,20210202
455,65000030,新北市中和區,男,34,40～44歲,30～34歲,20210202
456,65000030,新北市中和區,男,84,40～44歲,35～39歲,20210202
457,65000030,新北市中和區,男,35,40～44歲,40～44歲,20210202
458,65000030,新北市中和區,男,0,40～44歲,45～49歲,20210202
459,65000030,新北市中和區,男,1,40～44歲,50歲以上,20210202
460,65000030,新北市中和區,女,0,40～44歲,未滿15歲,20210202
461,65000030,新北市中和區,女,0,40～44歲,15～19歲,20210202
462,65000030,新北市中和區,女,5,40～44歲,20～24歲,20210202
463,65000030,新北市中和區,女,12,40～44歲,25～29歲,20210202
464,65000030,新北市中和區,女,45,40～44歲,30～34歲,20210202
465,65000030,新北市中和區,女,90,40～44歲,35～39歲,20210202
466,65000030,新北市中和區,女,37,40～44歲,40～44歲,20210202
467,65000030,新北市中和區,女,3,40～44歲,45～49歲,20210202
468,65000030,新北市中和區,女,1,40～44歲,50歲以上,20210202
469,65000030,新北市中和區,男,0,45～49歲,未滿15歲,20210202
470,65000030,新北市中和區,男,0,45～49歲,15～19歲,20210202
471,65000030,新北市中和區,男,2,45～49歲,20～24歲,20210202
472,65000030,新北市中和區,男,1,45～49歲,25～29歲,20210202
473,65000030,新北市中和區,男,7,45～49歲,30～34歲,20210202
474,65000030,新北市中和區,男,23,45～49歲,35～39歲,20210202
475,65000030,新北市中和區,男,11,45～49歲,40～44歲,20210202
476,65000030,新北市中和區,男,2,45～49歲,45～49歲,20210202
477,65000030,新北市中和區,男,0,45～49歲,50歲以上,20210202
478,65000030,新北市中和區,女,0,45～49歲,未滿15歲,20210202
479,65000030,新北市中和區,女,0,45～49歲,15～19歲,20210202
480,65000030,新北市中和區,女,0,45～49歲,20～24歲,20210202
481,65000030,新北市中和區,女,2,45～49歲,25～29歲,20210202
482,65000030,新北市中和區,女,10,45～49歲,30～34歲,20210202
483,65000030,新北市中和區,女,17,45～49歲,35～39歲,20210202
484,65000030,新北市中和區,女,18,45～49歲,40～44歲,20210202
485,65000030,新北市中和區,女,4,45～49歲,45～49歲,20210202
486,65000030,新北市中和區,女,0,45～49歲,50歲以上,20210202
487,65000030,新北市中和區,男,0,50～54歲,未滿15歲,20210202
488,65000030,新北市中和區,男,0,50～54歲,15～19歲,20210202
489,65000030,新北市中和區,男,0,50～54歲,20～24歲,20210202
490,65000030,新北市中和區,男,1,50～54歲,25～29歲,20210202
491,65000030,新北市中和區,男,1,50～54歲,30～34歲,20210202
492,65000030,新北市中和區,男,6,50～54歲,35～39歲,20210202
493,65000030,新北市中和區,男,7,50～54歲,40～44歲,20210202
494,65000030,新北市中和區,男,0,50～54歲,45～49歲,20210202
495,65000030,新北市中和區,男,0,50～54歲,50歲以上,20210202
496,65000030,新北市中和區,女,0,50～54歲,未滿15歲,20210202
497,65000030,新北市中和區,女,0,50～54歲,15～19歲,20210202
498,65000030,新北市中和區,女,0,50～54歲,20～24歲,20210202
499,65000030,新北市中和區,女,1,50～54歲,25～29歲,20210202
500,65000030,新北市中和區,女,3,50～54歲,30～34歲,20210202
501,65000030,新北市中和區,女,2,50～54歲,35～39歲,20210202
502,65000030,新北市中和區,女,5,50～54歲,40～44歲,20210202
503,65000030,新北市中和區,女,1,50～54歲,45～49歲,20210202
504,65000030,新北市中和區,女,0,50～54歲,50歲以上,20210202
505,65000030,新北市中和區,男,0,55～59歲,未滿15歲,20210202
506,65000030,新北市中和區,男,0,55～59歲,15～19歲,20210202
507,65000030,新北市中和區,男,0,55～59歲,20～24歲,20210202
508,65000030,新北市中和區,男,0,55～59歲,25～29歲,20210202
509,65000030,新北市中和區,男,0,55～59歲,30～34歲,20210202
510,65000030,新北市中和區,男,1,55～59歲,35～39歲,20210202
511,65000030,新北市中和區,男,0,55～59歲,40～44歲,20210202
512,65000030,新北市中和區,男,0,55～59歲,45～49歲,20210202
513,65000030,新北市中和區,男,0,55～59歲,50歲以上,20210202
514,65000030,新北市中和區,女,0,55～59歲,未滿15歲,20210202
515,65000030,新北市中和區,女,0,55～59歲,15～19歲,20210202
516,65000030,新北市中和區,女,0,55～59歲,20～24歲,20210202
517,65000030,新北市中和區,女,0,55～59歲,25～29歲,20210202
518,65000030,新北市中和區,女,3,55～59歲,30～34歲,20210202
519,65000030,新北市中和區,女,1,55～59歲,35～39歲,20210202
520,65000030,新北市中和區,女,2,55～59歲,40～44歲,20210202
521,65000030,新北市中和區,女,0,55～59歲,45～49歲,20210202
522,65000030,新北市中和區,女,0,55～59歲,50歲以上,20210202
523,65000030,新北市中和區,男,0,60歲以上,未滿15歲,20210202
524,65000030,新北市中和區,男,0,60歲以上,15～19歲,20210202
525,65000030,新北市中和區,男,0,60歲以上,20～24歲,20210202
526,65000030,新北市中和區,男,0,60歲以上,25～29歲,20210202
527,65000030,新北市中和區,男,0,60歲以上,30～34歲,20210202
528,65000030,新北市中和區,男,1,60歲以上,35～39歲,20210202
529,65000030,新北市中和區,男,1,60歲以上,40～44歲,20210202
530,65000030,新北市中和區,男,0,60歲以上,45～49歲,20210202
531,65000030,新北市中和區,男,0,60歲以上,50歲以上,20210202
532,65000030,新北市中和區,女,0,60歲以上,未滿15歲,20210202
533,65000030,新北市中和區,女,0,60歲以上,15～19歲,20210202
534,65000030,新北市中和區,女,0,60歲以上,20～24歲,20210202
535,65000030,新北市中和區,女,0,60歲以上,25～29歲,20210202
536,65000030,新北市中和區,女,1,60歲以上,30～34歲,20210202
537,65000030,新北市中和區,女,0,60歲以上,35～39歲,20210202
538,65000030,新北市中和區,女,1,60歲以上,40～44歲,20210202
539,65000030,新北市中和區,女,0,60歲以上,45～49歲,20210202
540,65000030,新北市中和區,女,0,60歲以上,50歲以上,20210202
541,65000040,新北市永和區,男,0,未滿20歲,未滿15歲,20210202
542,65000040,新北市永和區,男,0,未滿20歲,15～19歲,20210202
543,65000040,新北市永和區,男,0,未滿20歲,20～24歲,20210202
544,65000040,新北市永和區,男,0,未滿20歲,25～29歲,20210202
545,65000040,新北市永和區,男,0,未滿20歲,30～34歲,20210202
546,65000040,新北市永和區,男,0,未滿20歲,35～39歲,20210202
547,65000040,新北市永和區,男,0,未滿20歲,40～44歲,20210202
548,65000040,新北市永和區,男,0,未滿20歲,45～49歲,20210202
549,65000040,新北市永和區,男,0,未滿20歲,50歲以上,20210202
550,65000040,新北市永和區,女,0,未滿20歲,未滿15歲,20210202
551,65000040,新北市永和區,女,1,未滿20歲,15～19歲,20210202
552,65000040,新北市永和區,女,0,未滿20歲,20～24歲,20210202
553,65000040,新北市永和區,女,0,未滿20歲,25～29歲,20210202
554,65000040,新北市永和區,女,0,未滿20歲,30～34歲,20210202
555,65000040,新北市永和區,女,0,未滿20歲,35～39歲,20210202
556,65000040,新北市永和區,女,0,未滿20歲,40～44歲,20210202
557,65000040,新北市永和區,女,0,未滿20歲,45～49歲,20210202
558,65000040,新北市永和區,女,0,未滿20歲,50歲以上,20210202
559,65000040,新北市永和區,男,0,20～24歲,未滿15歲,20210202
560,65000040,新北市永和區,男,1,20～24歲,15～19歲,20210202
561,65000040,新北市永和區,男,4,20～24歲,20～24歲,20210202
562,65000040,新北市永和區,男,5,20～24歲,25～29歲,20210202
563,65000040,新北市永和區,男,0,20～24歲,30～34歲,20210202
564,65000040,新北市永和區,男,0,20～24歲,35～39歲,20210202
565,65000040,新北市永和區,男,0,20～24歲,40～44歲,20210202
566,65000040,新北市永和區,男,0,20～24歲,45～49歲,20210202
567,65000040,新北市永和區,男,0,20～24歲,50歲以上,20210202
568,65000040,新北市永和區,女,0,20～24歲,未滿15歲,20210202
569,65000040,新北市永和區,女,0,20～24歲,15～19歲,20210202
570,65000040,新北市永和區,女,9,20～24歲,20～24歲,20210202
571,65000040,新北市永和區,女,3,20～24歲,25～29歲,20210202
572,65000040,新北市永和區,女,1,20～24歲,30～34歲,20210202
573,65000040,新北市永和區,女,1,20～24歲,35～39歲,20210202
574,65000040,新北市永和區,女,0,20～24歲,40～44歲,20210202
575,65000040,新北市永和區,女,0,20～24歲,45～49歲,20210202
576,65000040,新北市永和區,女,0,20～24歲,50歲以上,20210202
577,65000040,新北市永和區,男,0,25～29歲,未滿15歲,20210202
578,65000040,新北市永和區,男,1,25～29歲,15～19歲,20210202
579,65000040,新北市永和區,男,8,25～29歲,20～24歲,20210202
580,65000040,新北市永和區,男,37,25～29歲,25～29歲,20210202
581,65000040,新北市永和區,男,8,25～29歲,30～34歲,20210202
582,65000040,新北市永和區,男,3,25～29歲,35～39歲,20210202
583,65000040,新北市永和區,男,1,25～29歲,40～44歲,20210202
584,65000040,新北市永和區,男,0,25～29歲,45～49歲,20210202
585,65000040,新北市永和區,男,0,25～29歲,50歲以上,20210202
586,65000040,新北市永和區,女,0,25～29歲,未滿15歲,20210202
587,65000040,新北市永和區,女,1,25～29歲,15～19歲,20210202
588,65000040,新北市永和區,女,7,25～29歲,20～24歲,20210202
589,65000040,新北市永和區,女,30,25～29歲,25～29歲,20210202
590,65000040,新北市永和區,女,12,25～29歲,30～34歲,20210202
591,65000040,新北市永和區,女,1,25～29歲,35～39歲,20210202
592,65000040,新北市永和區,女,0,25～29歲,40～44歲,20210202
593,65000040,新北市永和區,女,0,25～29歲,45～49歲,20210202
594,65000040,新北市永和區,女,0,25～29歲,50歲以上,20210202
595,65000040,新北市永和區,男,0,30～34歲,未滿15歲,20210202
596,65000040,新北市永和區,男,1,30～34歲,15～19歲,20210202
597,65000040,新北市永和區,男,7,30～34歲,20～24歲,20210202
598,65000040,新北市永和區,男,29,30～34歲,25～29歲,20210202
599,65000040,新北市永和區,男,93,30～34歲,30～34歲,20210202
600,65000040,新北市永和區,男,20,30～34歲,35～39歲,20210202
601,65000040,新北市永和區,男,2,30～34歲,40～44歲,20210202
602,65000040,新北市永和區,男,0,30～34歲,45～49歲,20210202
603,65000040,新北市永和區,男,0,30～34歲,50歲以上,20210202
604,65000040,新北市永和區,女,0,30～34歲,未滿15歲,20210202
605,65000040,新北市永和區,女,1,30～34歲,15～19歲,20210202
606,65000040,新北市永和區,女,4,30～34歲,20～24歲,20210202
607,65000040,新北市永和區,女,32,30～34歲,25～29歲,20210202
608,65000040,新北市永和區,女,75,30～34歲,30～34歲,20210202
609,65000040,新北市永和區,女,22,30～34歲,35～39歲,20210202
610,65000040,新北市永和區,女,3,30～34歲,40～44歲,20210202
611,65000040,新北市永和區,女,0,30～34歲,45～49歲,20210202
612,65000040,新北市永和區,女,0,30～34歲,50歲以上,20210202
613,65000040,新北市永和區,男,0,35～39歲,未滿15歲,20210202
614,65000040,新北市永和區,男,2,35～39歲,15～19歲,20210202
615,65000040,新北市永和區,男,4,35～39歲,20～24歲,20210202
616,65000040,新北市永和區,男,11,35～39歲,25～29歲,20210202
617,65000040,新北市永和區,男,69,35～39歲,30～34歲,20210202
618,65000040,新北市永和區,男,118,35～39歲,35～39歲,20210202
619,65000040,新北市永和區,男,11,35～39歲,40～44歲,20210202
620,65000040,新北市永和區,男,0,35～39歲,45～49歲,20210202
621,65000040,新北市永和區,男,0,35～39歲,50歲以上,20210202
622,65000040,新北市永和區,女,0,35～39歲,未滿15歲,20210202
623,65000040,新北市永和區,女,0,35～39歲,15～19歲,20210202
624,65000040,新北市永和區,女,3,35～39歲,20～24歲,20210202
625,65000040,新北市永和區,女,13,35～39歲,25～29歲,20210202
626,65000040,新北市永和區,女,61,35～39歲,30～34歲,20210202
627,65000040,新北市永和區,女,80,35～39歲,35～39歲,20210202
628,65000040,新北市永和區,女,15,35～39歲,40～44歲,20210202
629,65000040,新北市永和區,女,0,35～39歲,45～49歲,20210202
630,65000040,新北市永和區,女,0,35～39歲,50歲以上,20210202
631,65000040,新北市永和區,男,0,40～44歲,未滿15歲,20210202
632,65000040,新北市永和區,男,0,40～44歲,15～19歲,20210202
633,65000040,新北市永和區,男,0,40～44歲,20～24歲,20210202
634,65000040,新北市永和區,男,7,40～44歲,25～29歲,20210202
635,65000040,新北市永和區,男,18,40～44歲,30～34歲,20210202
636,65000040,新北市永和區,男,36,40～44歲,35～39歲,20210202
637,65000040,新北市永和區,男,24,40～44歲,40～44歲,20210202
638,65000040,新北市永和區,男,0,40～44歲,45～49歲,20210202
639,65000040,新北市永和區,男,0,40～44歲,50歲以上,20210202
640,65000040,新北市永和區,女,0,40～44歲,未滿15歲,20210202
641,65000040,新北市永和區,女,0,40～44歲,15～19歲,20210202
642,65000040,新北市永和區,女,0,40～44歲,20～24歲,20210202
643,65000040,新北市永和區,女,4,40～44歲,25～29歲,20210202
644,65000040,新北市永和區,女,27,40～44歲,30～34歲,20210202
645,65000040,新北市永和區,女,49,40～44歲,35～39歲,20210202
646,65000040,新北市永和區,女,22,40～44歲,40～44歲,20210202
